,Date Of Death Year,Date Of Death Month,Sex,Race/Ethnicity,AgeGroup,AllCause,NaturalCause,Septicemia (A40-A41),Malignant neoplasms (C00-C97),Diabetes mellitus (E10-E14),Alzheimer disease (G30),Influenza and pneumonia (J09-J18),Chronic lower respiratory diseases (J40-J47),"Other diseases of respiratory system (J00-J06,J30-J39,J67,J70-J98)","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)","Diseases of heart (I00-I09,I11,I13,I20-I51)",Cerebrovascular diseases (I60-I69),"COVID-19 (U071, Multiple Cause of Death)","COVID-19 (U071, Underlying Cause of Death)",AnalysisDate,Start Date,End Date
1887,2020,4,M,3,8,2948,1259.0,4.0,213.0,49.0,4.0,21.0,26.0,4.0,16.0,10.0,217.0,38.0,557.0,530.0,02/23/2021,04/01/2020,04/30/2020
1888,2020,4,M,3,9,3285,1468.0,4.0,214.0,66.0,26.0,40.0,31.0,13.0,27.0,4.0,261.0,69.0,544.0,518.0,02/23/2021,04/01/2020,04/30/2020
1889,2020,4,M,3,10,3040,1434.0,4.0,125.0,44.0,66.0,50.0,61.0,22.0,32.0,16.0,337.0,69.0,404.0,376.0,02/23/2021,04/01/2020,04/30/2020
1890,2020,4,M,4,1,311,254.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,33.0,4.0,4.0,0.0,0.0,02/23/2021,04/01/2020,04/30/2020
1891,2020,4,M,4,2,69,37.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,02/23/2021,04/01/2020,04/30/2020
1892,2020,4,M,4,3,206,115.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,4.0,15.0,19.0,4.0,15.0,14.0,02/23/2021,04/01/2020,04/30/2020
1893,2020,4,M,4,4,715,362.0,4.0,33.0,24.0,0.0,4.0,4.0,4.0,4.0,15.0,63.0,4.0,99.0,95.0,02/23/2021,04/01/2020,04/30/2020
1894,2020,4,M,4,5,1716,831.0,12.0,61.0,56.0,0.0,16.0,13.0,13.0,15.0,24.0,193.0,37.0,230.0,215.0,02/23/2021,04/01/2020,04/30/2020
1895,2020,4,M,4,6,4534,2110.0,35.0,211.0,114.0,4.0,36.0,27.0,12.0,48.0,25.0,488.0,68.0,693.0,663.0,02/23/2021,04/01/2020,04/30/2020
1896,2020,4,M,4,7,11140,5069.0,65.0,774.0,249.0,4.0,89.0,123.0,49.0,109.0,45.0,1094.0,188.0,1685.0,1597.0,02/23/2021,04/01/2020,04/30/2020
1897,2020,4,M,4,8,15504,6850.0,87.0,977.0,297.0,38.0,129.0,191.0,80.0,144.0,46.0,1333.0,258.0,2596.0,2478.0,02/23/2021,04/01/2020,04/30/2020
1898,2020,4,M,4,9,13104,5734.0,63.0,637.0,214.0,125.0,118.0,170.0,51.0,122.0,40.0,1044.0,220.0,2333.0,2233.0,02/23/2021,04/01/2020,04/30/2020
1899,2020,4,M,4,10,7623,3449.0,33.0,273.0,102.0,133.0,69.0,81.0,32.0,66.0,27.0,764.0,159.0,1249.0,1186.0,02/23/2021,04/01/2020,04/30/2020
1900,2020,4,M,5,1,423,343.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,0.0,44.0,4.0,4.0,4.0,4.0,02/23/2021,04/01/2020,04/30/2020
1901,2020,4,M,5,2,97,58.0,0.0,19.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,02/23/2021,04/01/2020,04/30/2020
1902,2020,4,M,5,3,288,173.0,4.0,37.0,4.0,0.0,4.0,4.0,4.0,4.0,16.0,20.0,4.0,10.0,4.0,02/23/2021,04/01/2020,04/30/2020
1903,2020,4,M,5,4,1012,607.0,4.0,71.0,31.0,0.0,13.0,10.0,4.0,11.0,59.0,99.0,11.0,48.0,44.0,02/23/2021,04/01/2020,04/30/2020
1904,2020,4,M,5,5,2645,1554.0,25.0,210.0,68.0,4.0,38.0,23.0,24.0,20.0,55.0,380.0,60.0,96.0,88.0,02/23/2021,04/01/2020,04/30/2020
1905,2020,4,M,5,6,8411,4545.0,58.0,972.0,248.0,4.0,66.0,120.0,47.0,51.0,62.0,1176.0,139.0,470.0,453.0,02/23/2021,04/01/2020,04/30/2020
1906,2020,4,M,5,7,26307,13694.0,169.0,3480.0,548.0,40.0,257.0,688.0,174.0,159.0,129.0,3396.0,421.0,1619.0,1533.0,02/23/2021,04/01/2020,04/30/2020
1907,2020,4,M,5,8,47186,23751.0,280.0,6123.0,938.0,234.0,459.0,1485.0,421.0,325.0,166.0,5158.0,763.0,3623.0,3460.0,02/23/2021,04/01/2020,04/30/2020
1908,2020,4,M,5,9,58100,29090.0,329.0,5573.0,813.0,1020.0,610.0,1835.0,475.0,455.0,178.0,6353.0,1225.0,5206.0,4938.0,02/23/2021,04/01/2020,04/30/2020
1909,2020,4,M,5,10,59656,29998.0,272.0,3290.0,562.0,1692.0,667.0,1304.0,435.0,522.0,304.0,7778.0,1511.0,5829.0,5492.0,02/23/2021,04/01/2020,04/30/2020
1910,2020,4,M,6,1,76,50.0,4.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,02/23/2021,04/01/2020,04/30/2020
1911,2020,4,M,6,2,16,4.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02/23/2021,04/01/2020,04/30/2020
1912,2020,4,M,6,3,41,13.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,02/23/2021,04/01/2020,04/30/2020
1913,2020,4,M,6,4,46,26.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,02/23/2021,04/01/2020,04/30/2020
1914,2020,4,M,6,5,93,51.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,10.0,4.0,02/23/2021,04/01/2020,04/30/2020
1915,2020,4,M,6,6,270,120.0,4.0,13.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,27.0,4.0,40.0,38.0,02/23/2021,04/01/2020,04/30/2020
1916,2020,4,M,6,7,756,351.0,4.0,51.0,23.0,0.0,10.0,4.0,4.0,4.0,4.0,71.0,15.0,110.0,105.0,02/23/2021,04/01/2020,04/30/2020
1917,2020,4,M,6,8,1185,512.0,4.0,68.0,22.0,4.0,13.0,19.0,11.0,4.0,4.0,116.0,11.0,203.0,194.0,02/23/2021,04/01/2020,04/30/2020
1918,2020,4,M,6,9,984,423.0,4.0,32.0,13.0,10.0,4.0,23.0,4.0,4.0,4.0,79.0,14.0,191.0,179.0,02/23/2021,04/01/2020,04/30/2020
1919,2020,4,M,6,10,598,262.0,4.0,15.0,4.0,12.0,4.0,4.0,4.0,4.0,4.0,61.0,4.0,113.0,103.0,02/23/2021,04/01/2020,04/30/2020
1920,2020,5,F,1,1,175,145.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,4.0,0.0,02/23/2021,05/01/2020,05/31/2020
1921,2020,5,F,1,2,50,22.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,02/23/2021,05/01/2020,05/31/2020
1922,2020,5,F,1,3,98,56.0,0.0,10.0,4.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,02/23/2021,05/01/2020,05/31/2020
1923,2020,5,F,1,4,255,142.0,4.0,28.0,4.0,0.0,4.0,4.0,4.0,4.0,10.0,4.0,4.0,22.0,21.0,02/23/2021,05/01/2020,05/31/2020
1924,2020,5,F,1,5,598,305.0,4.0,90.0,16.0,0.0,4.0,4.0,4.0,4.0,4.0,33.0,11.0,61.0,58.0,02/23/2021,05/01/2020,05/31/2020
1925,2020,5,F,1,6,1353,668.0,10.0,200.0,40.0,0.0,4.0,11.0,4.0,4.0,4.0,69.0,20.0,165.0,154.0,02/23/2021,05/01/2020,05/31/2020
1926,2020,5,F,1,7,2559,1225.0,17.0,341.0,65.0,4.0,4.0,24.0,12.0,21.0,12.0,150.0,41.0,329.0,314.0,02/23/2021,05/01/2020,05/31/2020
1927,2020,5,F,1,8,3914,1833.0,29.0,421.0,111.0,29.0,29.0,43.0,33.0,44.0,4.0,273.0,68.0,509.0,488.0,02/23/2021,05/01/2020,05/31/2020
1928,2020,5,F,1,9,4828,2349.0,30.0,390.0,111.0,125.0,40.0,60.0,55.0,54.0,4.0,414.0,136.0,549.0,511.0,02/23/2021,05/01/2020,05/31/2020
1929,2020,5,F,1,10,6327,3166.0,36.0,255.0,115.0,382.0,47.0,100.0,36.0,47.0,26.0,706.0,262.0,597.0,552.0,02/23/2021,05/01/2020,05/31/2020
1930,2020,5,F,2,1,8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,02/23/2021,05/01/2020,05/31/2020
1931,2020,5,F,2,2,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02/23/2021,05/01/2020,05/31/2020
1932,2020,5,F,2,3,12,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,02/23/2021,05/01/2020,05/31/2020
1933,2020,5,F,2,4,48,28.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,02/23/2021,05/01/2020,05/31/2020
1934,2020,5,F,2,5,90,39.0,4.0,4.0,4.0,0.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,11.0,4.0,02/23/2021,05/01/2020,05/31/2020
1935,2020,5,F,2,6,160,88.0,4.0,12.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,10.0,4.0,17.0,13.0,02/23/2021,05/01/2020,05/31/2020
1936,2020,5,F,2,7,285,135.0,4.0,29.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,20.0,4.0,35.0,34.0,02/23/2021,05/01/2020,05/31/2020
1937,2020,5,F,2,8,349,174.0,4.0,33.0,14.0,4.0,0.0,4.0,4.0,4.0,4.0,23.0,4.0,40.0,37.0,02/23/2021,05/01/2020,05/31/2020
1938,2020,5,F,2,9,416,199.0,4.0,29.0,12.0,4.0,4.0,4.0,4.0,4.0,4.0,29.0,10.0,55.0,54.0,02/23/2021,05/01/2020,05/31/2020
1939,2020,5,F,2,10,277,136.0,0.0,16.0,4.0,12.0,4.0,4.0,4.0,0.0,4.0,23.0,4.0,33.0,33.0,02/23/2021,05/01/2020,05/31/2020
1940,2020,5,F,3,1,26,14.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,02/23/2021,05/01/2020,05/31/2020
1941,2020,5,F,3,2,8,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02/23/2021,05/01/2020,05/31/2020
1942,2020,5,F,3,3,26,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,02/23/2021,05/01/2020,05/31/2020
1943,2020,5,F,3,4,37,17.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,02/23/2021,05/01/2020,05/31/2020
1944,2020,5,F,3,5,126,64.0,4.0,30.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,02/23/2021,05/01/2020,05/31/2020
1945,2020,5,F,3,6,307,146.0,4.0,75.0,4.0,0.0,4.0,4.0,0.0,0.0,4.0,12.0,12.0,21.0,21.0,02/23/2021,05/01/2020,05/31/2020
1946,2020,5,F,3,7,616,298.0,4.0,125.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,32.0,16.0,55.0,52.0,02/23/2021,05/01/2020,05/31/2020
1947,2020,5,F,3,8,1246,602.0,4.0,190.0,33.0,4.0,4.0,4.0,4.0,11.0,4.0,79.0,43.0,137.0,127.0,02/23/2021,05/01/2020,05/31/2020
1948,2020,5,F,3,9,1716,866.0,11.0,167.0,44.0,32.0,11.0,11.0,4.0,18.0,4.0,157.0,78.0,164.0,149.0,02/23/2021,05/01/2020,05/31/2020
1949,2020,5,F,3,10,3136,1562.0,13.0,116.0,60.0,143.0,31.0,39.0,13.0,19.0,17.0,362.0,141.0,324.0,296.0,02/23/2021,05/01/2020,05/31/2020
1950,2020,5,F,4,1,278,214.0,4.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,40.0,4.0,4.0,0.0,0.0,02/23/2021,05/01/2020,05/31/2020
1951,2020,5,F,4,2,33,13.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,02/23/2021,05/01/2020,05/31/2020
1952,2020,5,F,4,3,140,78.0,4.0,10.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,12.0,4.0,4.0,4.0,02/23/2021,05/01/2020,05/31/2020
1953,2020,5,F,4,4,379,220.0,4.0,37.0,16.0,0.0,4.0,4.0,4.0,4.0,10.0,33.0,4.0,20.0,19.0,02/23/2021,05/01/2020,05/31/2020
1954,2020,5,F,4,5,1029,566.0,13.0,81.0,34.0,0.0,10.0,13.0,10.0,16.0,10.0,125.0,20.0,69.0,62.0,02/23/2021,05/01/2020,05/31/2020
1955,2020,5,F,4,6,2295,1186.0,20.0,261.0,70.0,4.0,13.0,23.0,11.0,26.0,14.0,267.0,52.0,179.0,169.0,02/23/2021,05/01/2020,05/31/2020
1956,2020,5,F,4,7,5515,2714.0,38.0,659.0,154.0,4.0,28.0,105.0,27.0,61.0,20.0,580.0,130.0,513.0,482.0,02/23/2021,05/01/2020,05/31/2020
1957,2020,5,F,4,8,8022,3898.0,79.0,885.0,184.0,54.0,54.0,125.0,57.0,121.0,18.0,739.0,197.0,828.0,783.0,02/23/2021,05/01/2020,05/31/2020
1958,2020,5,F,4,9,8279,4004.0,61.0,569.0,174.0,173.0,59.0,128.0,47.0,110.0,29.0,791.0,274.0,971.0,889.0,02/23/2021,05/01/2020,05/31/2020
1959,2020,5,F,4,10,9824,4879.0,53.0,342.0,143.0,423.0,70.0,117.0,42.0,122.0,56.0,1022.0,366.0,1149.0,1040.0,02/23/2021,05/01/2020,05/31/2020
1960,2020,5,F,5,1,422,340.0,0.0,15.0,0.0,0.0,4.0,0.0,4.0,0.0,43.0,4.0,4.0,4.0,4.0,02/23/2021,05/01/2020,05/31/2020
1961,2020,5,F,5,2,99,54.0,0.0,25.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,02/23/2021,05/01/2020,05/31/2020
1962,2020,5,F,5,3,189,116.0,0.0,27.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,14.0,4.0,4.0,4.0,02/23/2021,05/01/2020,05/31/2020
1963,2020,5,F,5,4,615,377.0,4.0,95.0,17.0,0.0,4.0,4.0,4.0,4.0,18.0,58.0,4.0,14.0,12.0,02/23/2021,05/01/2020,05/31/2020
1964,2020,5,F,5,5,1699,1035.0,15.0,260.0,41.0,0.0,18.0,22.0,4.0,11.0,35.0,172.0,29.0,31.0,26.0,02/23/2021,05/01/2020,05/31/2020
1965,2020,5,F,5,6,4946,2798.0,45.0,883.0,114.0,4.0,31.0,109.0,41.0,28.0,39.0,513.0,83.0,138.0,120.0,02/23/2021,05/01/2020,05/31/2020
1966,2020,5,F,5,7,15478,8306.0,157.0,2933.0,306.0,42.0,111.0,595.0,134.0,97.0,56.0,1432.0,262.0,549.0,498.0,02/23/2021,05/01/2020,05/31/2020
1967,2020,5,F,5,8,29965,15661.0,239.0,4871.0,518.0,327.0,255.0,1274.0,255.0,241.0,102.0,2678.0,642.0,1519.0,1383.0,02/23/2021,05/01/2020,05/31/2020
1968,2020,5,F,5,9,45276,23728.0,305.0,4904.0,580.0,1477.0,286.0,1697.0,380.0,389.0,201.0,4495.0,1381.0,2852.0,2601.0,02/23/2021,05/01/2020,05/31/2020
1969,2020,5,F,5,10,79573,41621.0,330.0,3512.0,618.0,4181.0,567.0,1674.0,439.0,549.0,565.0,9971.0,2865.0,6676.0,6005.0,02/23/2021,05/01/2020,05/31/2020
1970,2020,5,F,6,1,45,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,02/23/2021,05/01/2020,05/31/2020
1971,2020,5,F,6,2,12,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02/23/2021,05/01/2020,05/31/2020
1972,2020,5,F,6,3,16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,02/23/2021,05/01/2020,05/31/2020
1973,2020,5,F,6,4,46,18.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,02/23/2021,05/01/2020,05/31/2020
1974,2020,5,F,6,5,68,36.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,02/23/2021,05/01/2020,05/31/2020
1975,2020,5,F,6,6,132,67.0,4.0,19.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,14.0,4.0,4.0,4.0,02/23/2021,05/01/2020,05/31/2020
1976,2020,5,F,6,7,316,157.0,4.0,39.0,13.0,4.0,4.0,11.0,4.0,4.0,4.0,23.0,4.0,23.0,22.0,02/23/2021,05/01/2020,05/31/2020
1977,2020,5,F,6,8,421,216.0,4.0,53.0,4.0,4.0,4.0,19.0,4.0,4.0,4.0,41.0,4.0,32.0,28.0,02/23/2021,05/01/2020,05/31/2020
1978,2020,5,F,6,9,346,173.0,4.0,24.0,4.0,10.0,4.0,14.0,4.0,4.0,4.0,48.0,4.0,26.0,23.0,02/23/2021,05/01/2020,05/31/2020
1979,2020,5,F,6,10,413,207.0,4.0,15.0,4.0,22.0,4.0,4.0,4.0,0.0,4.0,41.0,23.0,43.0,38.0,02/23/2021,05/01/2020,05/31/2020
1980,2020,5,M,1,1,266,216.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,26.0,4.0,4.0,0.0,0.0,02/23/2021,05/01/2020,05/31/2020
1981,2020,5,M,1,2,55,31.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,02/23/2021,05/01/2020,05/31/2020
1982,2020,5,M,1,3,188,96.0,4.0,21.0,4.0,0.0,4.0,0.0,4.0,4.0,15.0,4.0,4.0,15.0,13.0,02/23/2021,05/01/2020,05/31/2020
1983,2020,5,M,1,4,553,277.0,4.0,39.0,4.0,0.0,4.0,4.0,4.0,4.0,18.0,36.0,4.0,80.0,75.0,02/23/2021,05/01/2020,05/31/2020
1984,2020,5,M,1,5,1424,681.0,4.0,69.0,35.0,0.0,4.0,4.0,4.0,12.0,29.0,98.0,21.0,240.0,223.0,02/23/2021,05/01/2020,05/31/2020
1985,2020,5,M,1,6,3134,1441.0,14.0,160.0,57.0,4.0,13.0,11.0,15.0,16.0,24.0,260.0,42.0,550.0,527.0,02/23/2021,05/01/2020,05/31/2020
1986,2020,5,M,1,7,5524,2471.0,26.0,392.0,130.0,4.0,25.0,29.0,31.0,44.0,17.0,412.0,77.0,951.0,915.0,02/23/2021,05/01/2020,05/31/2020
1987,2020,5,M,1,8,6237,2799.0,23.0,490.0,154.0,22.0,45.0,70.0,39.0,50.0,23.0,477.0,89.0,999.0,957.0,02/23/2021,05/01/2020,05/31/2020
1988,2020,5,M,1,9,5376,2508.0,20.0,449.0,111.0,67.0,36.0,79.0,36.0,45.0,13.0,494.0,119.0,718.0,681.0,02/23/2021,05/01/2020,05/31/2020
1989,2020,5,M,1,10,4092,2022.0,16.0,250.0,70.0,118.0,37.0,88.0,30.0,42.0,12.0,464.0,129.0,420.0,394.0,02/23/2021,05/01/2020,05/31/2020
1990,2020,5,M,2,1,12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,02/23/2021,05/01/2020,05/31/2020
1991,2020,5,M,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02/23/2021,05/01/2020,05/31/2020
1992,2020,5,M,2,3,16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,02/23/2021,05/01/2020,05/31/2020
1993,2020,5,M,2,4,100,45.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,16.0,15.0,02/23/2021,05/01/2020,05/31/2020
1994,2020,5,M,2,5,107,52.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,11.0,0.0,13.0,11.0,02/23/2021,05/01/2020,05/31/2020
1995,2020,5,M,2,6,237,111.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,20.0,4.0,43.0,39.0,02/23/2021,05/01/2020,05/31/2020
1996,2020,5,M,2,7,396,192.0,4.0,30.0,13.0,0.0,4.0,4.0,4.0,4.0,4.0,42.0,4.0,48.0,43.0,02/23/2021,05/01/2020,05/31/2020
1997,2020,5,M,2,8,421,196.0,4.0,40.0,14.0,4.0,4.0,4.0,4.0,4.0,4.0,43.0,4.0,50.0,46.0,02/23/2021,05/01/2020,05/31/2020
1998,2020,5,M,2,9,331,163.0,4.0,29.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,35.0,4.0,34.0,34.0,02/23/2021,05/01/2020,05/31/2020
1999,2020,5,M,2,10,212,95.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,24.0,4.0,27.0,26.0,02/23/2021,05/01/2020,05/31/2020
2000,2020,5,M,3,1,36,28.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,02/23/2021,05/01/2020,05/31/2020
2001,2020,5,M,3,2,16,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,02/23/2021,05/01/2020,05/31/2020
2002,2020,5,M,3,3,24,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,02/23/2021,05/01/2020,05/31/2020
2003,2020,5,M,3,4,74,40.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,14.0,0.0,4.0,4.0,02/23/2021,05/01/2020,05/31/2020
2004,2020,5,M,3,5,222,106.0,4.0,19.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,24.0,10.0,20.0,19.0,02/23/2021,05/01/2020,05/31/2020
2005,2020,5,M,3,6,619,296.0,4.0,66.0,18.0,0.0,4.0,4.0,4.0,4.0,4.0,67.0,15.0,68.0,65.0,02/23/2021,05/01/2020,05/31/2020
2006,2020,5,M,3,7,1093,507.0,4.0,138.0,25.0,4.0,4.0,4.0,4.0,4.0,4.0,107.0,22.0,137.0,129.0,02/23/2021,05/01/2020,05/31/2020
2007,2020,5,M,3,8,1830,833.0,10.0,207.0,42.0,4.0,11.0,20.0,11.0,11.0,4.0,139.0,31.0,254.0,253.0,02/23/2021,05/01/2020,05/31/2020
2008,2020,5,M,3,9,1985,952.0,13.0,184.0,46.0,19.0,21.0,31.0,18.0,11.0,4.0,156.0,73.0,237.0,220.0,02/23/2021,05/01/2020,05/31/2020
2009,2020,5,M,3,10,2028,1009.0,12.0,123.0,32.0,43.0,39.0,33.0,14.0,16.0,4.0,230.0,82.0,200.0,191.0,02/23/2021,05/01/2020,05/31/2020
2010,2020,5,M,4,1,349,280.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,45.0,4.0,4.0,0.0,0.0,02/23/2021,05/01/2020,05/31/2020
2011,2020,5,M,4,2,72,40.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,02/23/2021,05/01/2020,05/31/2020
2012,2020,5,M,4,3,132,77.0,0.0,12.0,4.0,0.0,4.0,0.0,0.0,0.0,13.0,10.0,4.0,4.0,4.0,02/23/2021,05/01/2020,05/31/2020
2013,2020,5,M,4,4,534,302.0,4.0,13.0,23.0,0.0,4.0,4.0,4.0,4.0,30.0,73.0,4.0,36.0,33.0,02/23/2021,05/01/2020,05/31/2020
2014,2020,5,M,4,5,1239,663.0,11.0,69.0,46.0,0.0,16.0,10.0,4.0,12.0,19.0,201.0,19.0,91.0,78.0,02/23/2021,05/01/2020,05/31/2020
2015,2020,5,M,4,6,3232,1634.0,19.0,226.0,98.0,0.0,24.0,23.0,22.0,32.0,33.0,481.0,87.0,287.0,266.0,02/23/2021,05/01/2020,05/31/2020
2016,2020,5,M,4,7,7839,3864.0,65.0,710.0,210.0,4.0,50.0,109.0,44.0,74.0,40.0,1044.0,179.0,752.0,694.0,02/23/2021,05/01/2020,05/31/2020
2017,2020,5,M,4,8,10466,4979.0,79.0,969.0,240.0,37.0,77.0,159.0,44.0,112.0,39.0,1069.0,249.0,1241.0,1172.0,02/23/2021,05/01/2020,05/31/2020
