Date Of Death Year,Date Of Death Month,Sex,Race/Ethnicity,AgeGroup,AllCause,NaturalCause,Septicemia (A40-A41),Malignant neoplasms (C00-C97),Diabetes mellitus (E10-E14),Alzheimer disease (G30),Influenza and pneumonia (J09-J18),Chronic lower respiratory diseases (J40-J47),"Other diseases of respiratory system (J00-J06,J30-J39,J67,J70-J98)","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)","Diseases of heart (I00-I09,I11,I13,I20-I51)",Cerebrovascular diseases (I60-I69),"COVID-19 (U071, Multiple Cause of Death)","COVID-19 (U071, Underlying Cause of Death)",AnalysisDate,Start Date,End Date
2019,1,2,3,6,174,91.0,4.0,46.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,13.0,4.0,0.0,0.0,02/23/2021,01/01/2019,01/31/2019
2020,7,2,3,3,30,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,02/23/2021,07/01/2020,07/31/2020
2020,5,2,2,2,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02/23/2021,05/01/2020,05/31/2020
2020,11,2,5,7,16654,8672.0,169.0,2774.0,277.0,60.0,87.0,602.0,123.0,97.0,233.0,1264.0,264.0,1070.0,962.0,02/23/2021,11/01/2020,11/30/2020
2020,10,1,6,6,232,119.0,4.0,21.0,4.0,0.0,4.0,4.0,4.0,4.0,12.0,29.0,4.0,12.0,11.0,02/23/2021,10/01/2020,10/31/2020
2020,3,2,2,1,16,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,02/23/2021,03/01/2020,03/31/2020
2020,5,2,6,10,413,207.0,4.0,15.0,4.0,22.0,4.0,4.0,4.0,0.0,4.0,41.0,23.0,43.0,38.0,02/23/2021,05/01/2020,05/31/2020
2020,9,1,5,9,45963,24446.0,279.0,5833.0,745.0,852.0,339.0,1543.0,452.0,419.0,168.0,5906.0,1234.0,2003.0,1744.0,02/23/2021,09/01/2020,09/30/2020
2020,4,1,4,2,69,37.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,02/23/2021,04/01/2020,04/30/2020
2019,1,1,5,10,45072,25557.0,321.0,3610.0,533.0,1695.0,702.0,1496.0,463.0,573.0,291.0,8236.0,1595.0,0.0,0.0,02/23/2021,01/01/2019,01/31/2019
2020,7,1,5,5,2836,1689.0,35.0,242.0,67.0,0.0,4.0,24.0,18.0,23.0,115.0,421.0,42.0,83.0,73.0,02/23/2021,07/01/2020,07/31/2020
2019,8,2,6,9,286,158.0,4.0,39.0,4.0,4.0,4.0,11.0,4.0,4.0,4.0,36.0,14.0,0.0,0.0,02/23/2021,08/01/2019,08/31/2019
2020,8,1,4,8,9290,4608.0,76.0,1031.0,222.0,32.0,67.0,147.0,58.0,108.0,54.0,1111.0,208.0,815.0,753.0,02/23/2021,08/01/2020,08/31/2020
2020,6,2,2,9,377,190.0,4.0,23.0,13.0,10.0,4.0,10.0,4.0,4.0,4.0,39.0,4.0,35.0,33.0,02/23/2021,06/01/2020,06/30/2020
2019,10,1,6,3,24,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,02/23/2021,10/01/2019,10/31/2019
2019,1,2,5,4,514,342.0,4.0,75.0,12.0,0.0,12.0,4.0,4.0,4.0,12.0,41.0,4.0,0.0,0.0,02/23/2021,01/01/2019,01/31/2019
2019,5,2,3,7,471,247.0,4.0,136.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,34.0,16.0,0.0,0.0,02/23/2021,05/01/2019,05/31/2019
2020,2,2,5,10,63586,36750.0,422.0,3563.0,557.0,4089.0,928.0,2045.0,576.0,598.0,565.0,10531.0,2954.0,4.0,4.0,02/23/2021,02/01/2020,02/29/2020
2020,10,2,2,2,8,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02/23/2021,10/01/2020,10/31/2020
2020,4,1,4,3,206,115.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,4.0,15.0,19.0,4.0,15.0,14.0,02/23/2021,04/01/2020,04/30/2020
2021,1,1,6,7,575,277.0,0.0,49.0,17.0,0.0,4.0,4.0,4.0,4.0,40.0,39.0,4.0,68.0,65.0,02/23/2021,01/01/2021,01/31/2021
2020,12,2,5,9,65042,31230.0,358.0,5050.0,691.0,1870.0,353.0,1804.0,423.0,403.0,288.0,4919.0,1561.0,8501.0,7591.0,02/23/2021,12/01/2020,12/31/2020
2020,6,1,3,4,58,26.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,02/23/2021,06/01/2020,06/30/2020
2019,2,1,4,4,338,210.0,4.0,16.0,16.0,0.0,14.0,4.0,4.0,4.0,11.0,51.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
2019,9,2,4,10,5482,3178.0,56.0,379.0,111.0,294.0,53.0,96.0,35.0,89.0,38.0,845.0,308.0,0.0,0.0,02/23/2021,09/01/2019,09/30/2019
2019,5,2,5,1,387,320.0,4.0,10.0,0.0,0.0,4.0,0.0,4.0,0.0,37.0,4.0,4.0,0.0,0.0,02/23/2021,05/01/2019,05/31/2019
2020,2,2,4,3,98,58.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,02/23/2021,02/01/2020,02/29/2020
2020,4,2,1,2,42,22.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,02/23/2021,04/01/2020,04/30/2020
2019,8,2,3,3,8,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02/23/2021,08/01/2019,08/31/2019
2020,8,2,3,8,1086,550.0,4.0,214.0,17.0,4.0,4.0,4.0,4.0,10.0,4.0,78.0,44.0,76.0,73.0,02/23/2021,08/01/2020,08/31/2020
2020,3,2,1,2,43,23.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,02/23/2021,03/01/2020,03/31/2020
2019,4,2,2,3,12,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,02/23/2021,04/01/2019,04/30/2019
2019,7,1,2,8,236,128.0,0.0,33.0,10.0,4.0,0.0,4.0,4.0,4.0,4.0,31.0,14.0,0.0,0.0,02/23/2021,07/01/2019,07/31/2019
2019,10,1,1,4,235,147.0,4.0,27.0,4.0,0.0,4.0,4.0,4.0,4.0,16.0,17.0,4.0,0.0,0.0,02/23/2021,10/01/2019,10/31/2019
2019,3,2,1,1,230,193.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,17.0,4.0,0.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
2020,11,2,5,2,84,45.0,4.0,15.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,02/23/2021,11/01/2020,11/30/2020
2020,5,2,6,1,45,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,02/23/2021,05/01/2020,05/31/2020
2020,9,1,4,3,177,98.0,4.0,12.0,4.0,0.0,0.0,4.0,4.0,4.0,27.0,12.0,0.0,4.0,4.0,02/23/2021,09/01/2020,09/30/2020
2019,9,2,2,4,24,16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,02/23/2021,09/01/2019,09/30/2019
2020,9,1,5,8,38660,20634.0,271.0,6091.0,821.0,251.0,229.0,1242.0,335.0,308.0,223.0,4956.0,760.0,1337.0,1202.0,02/23/2021,09/01/2020,09/30/2020
2019,9,1,3,2,12,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,02/23/2021,09/01/2019,09/30/2019
2020,4,1,5,2,97,58.0,0.0,19.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,02/23/2021,04/01/2020,04/30/2020
2019,2,1,4,5,748,447.0,4.0,57.0,41.0,0.0,13.0,4.0,4.0,11.0,4.0,139.0,24.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
2020,6,2,2,8,361,174.0,4.0,37.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,25.0,4.0,42.0,41.0,02/23/2021,06/01/2020,06/30/2020
2020,12,1,4,10,5422,2576.0,30.0,315.0,80.0,136.0,38.0,60.0,33.0,64.0,35.0,539.0,126.0,727.0,663.0,02/23/2021,12/01/2020,12/31/2020
2020,6,2,5,5,1644,993.0,18.0,270.0,43.0,0.0,17.0,12.0,13.0,4.0,44.0,165.0,33.0,18.0,14.0,02/23/2021,06/01/2020,06/30/2020
2019,11,1,1,5,583,368.0,4.0,57.0,24.0,0.0,4.0,4.0,4.0,4.0,12.0,83.0,19.0,0.0,0.0,02/23/2021,11/01/2019,11/30/2019
2019,8,2,2,4,35,19.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,02/23/2021,08/01/2019,08/31/2019
2021,1,2,4,10,7686,3786.0,51.0,269.0,104.0,339.0,61.0,56.0,25.0,87.0,68.0,781.0,316.0,919.0,824.0,02/23/2021,01/01/2021,01/31/2021
2020,11,2,6,2,16,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,02/23/2021,11/01/2020,11/30/2020
2019,3,2,1,2,48,28.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
2019,10,1,6,2,8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,02/23/2021,10/01/2019,10/31/2019
2020,9,2,3,2,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02/23/2021,09/01/2020,09/30/2020
2020,8,1,4,1,324,232.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,60.0,4.0,4.0,4.0,4.0,02/23/2021,08/01/2020,08/31/2020
2020,9,1,3,1,41,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,02/23/2021,09/01/2020,09/30/2020
2019,9,2,6,9,262,145.0,4.0,38.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,32.0,15.0,0.0,0.0,02/23/2021,09/01/2019,09/30/2019
2020,1,2,6,9,293,172.0,4.0,33.0,4.0,4.0,4.0,10.0,4.0,4.0,0.0,43.0,11.0,0.0,0.0,02/23/2021,01/01/2020,01/31/2020
2020,5,1,4,8,10466,4979.0,79.0,969.0,240.0,37.0,77.0,159.0,44.0,112.0,39.0,1069.0,249.0,1241.0,1172.0,02/23/2021,05/01/2020,05/31/2020
2019,8,2,2,7,167,92.0,4.0,26.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,13.0,4.0,0.0,0.0,02/23/2021,08/01/2019,08/31/2019
2019,12,2,6,8,320,174.0,4.0,55.0,4.0,4.0,4.0,15.0,4.0,4.0,4.0,44.0,4.0,0.0,0.0,02/23/2021,12/01/2019,12/31/2019
2020,11,2,2,9,429,202.0,4.0,26.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,32.0,4.0,68.0,65.0,02/23/2021,11/01/2020,11/30/2020
2020,9,2,6,1,32,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,02/23/2021,09/01/2020,09/30/2020
2020,12,2,2,8,658,274.0,4.0,35.0,10.0,4.0,0.0,12.0,4.0,4.0,4.0,22.0,4.0,145.0,136.0,02/23/2021,12/01/2020,12/31/2020
2020,4,2,4,4,498,272.0,4.0,36.0,20.0,0.0,4.0,4.0,4.0,4.0,12.0,35.0,4.0,51.0,48.0,02/23/2021,04/01/2020,04/30/2020
2020,4,2,1,9,6990,3162.0,25.0,356.0,137.0,137.0,64.0,89.0,42.0,56.0,16.0,493.0,144.0,1150.0,1119.0,02/23/2021,04/01/2020,04/30/2020
2020,4,1,3,6,725,316.0,4.0,54.0,15.0,0.0,4.0,0.0,4.0,4.0,4.0,51.0,13.0,131.0,125.0,02/23/2021,04/01/2020,04/30/2020
2019,7,2,6,6,89,45.0,4.0,12.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,02/23/2021,07/01/2019,07/31/2019
2019,6,2,1,5,416,243.0,4.0,100.0,10.0,0.0,0.0,4.0,4.0,4.0,0.0,34.0,13.0,0.0,0.0,02/23/2021,06/01/2019,06/30/2019
2020,11,2,4,6,1908,992.0,24.0,186.0,59.0,0.0,16.0,23.0,4.0,32.0,52.0,205.0,47.0,140.0,128.0,02/23/2021,11/01/2020,11/30/2020
2020,6,1,4,3,124,73.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,15.0,4.0,0.0,4.0,4.0,02/23/2021,06/01/2020,06/30/2020
2020,11,1,6,10,298,145.0,4.0,19.0,4.0,4.0,4.0,10.0,4.0,4.0,4.0,42.0,4.0,25.0,25.0,02/23/2021,11/01/2020,11/30/2020
2020,11,2,2,1,16,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,02/23/2021,11/01/2020,11/30/2020
2019,12,2,2,3,8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,02/23/2021,12/01/2019,12/31/2019
2020,12,2,3,7,702,333.0,4.0,143.0,14.0,0.0,4.0,4.0,4.0,4.0,4.0,36.0,20.0,68.0,64.0,02/23/2021,12/01/2020,12/31/2020
2020,11,2,2,2,20,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,02/23/2021,11/01/2020,11/30/2020
2019,5,1,5,5,1957,1206.0,14.0,235.0,49.0,4.0,19.0,15.0,13.0,4.0,32.0,329.0,37.0,0.0,0.0,02/23/2021,05/01/2019,05/31/2019
2020,1,1,2,2,12,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02/23/2021,01/01/2020,01/31/2020
2019,3,1,2,8,322,182.0,4.0,44.0,4.0,4.0,4.0,15.0,4.0,4.0,4.0,49.0,4.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
2019,3,1,3,9,1481,817.0,4.0,217.0,27.0,23.0,29.0,36.0,16.0,31.0,4.0,208.0,69.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
2020,2,1,2,4,33,17.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,02/23/2021,02/01/2020,02/29/2020
2020,7,1,2,5,147,87.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,14.0,10.0,02/23/2021,07/01/2020,07/31/2020
2020,8,1,3,8,1483,733.0,4.0,203.0,27.0,4.0,10.0,18.0,13.0,12.0,4.0,168.0,45.0,126.0,116.0,02/23/2021,08/01/2020,08/31/2020
2020,10,1,6,5,107,61.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,4.0,4.0,4.0,02/23/2021,10/01/2020,10/31/2020
2020,9,2,2,4,52,28.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,02/23/2021,09/01/2020,09/30/2020
2019,8,1,6,1,81,57.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,02/23/2021,08/01/2019,08/31/2019
2020,6,2,4,3,119,75.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,02/23/2021,06/01/2020,06/30/2020
2020,11,2,3,4,40,20.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,02/23/2021,11/01/2020,11/30/2020
2020,8,2,5,6,5323,3015.0,56.0,972.0,107.0,4.0,37.0,103.0,37.0,40.0,72.0,496.0,102.0,150.0,132.0,02/23/2021,08/01/2020,08/31/2020
2019,12,1,5,9,44494,24878.0,376.0,5907.0,816.0,1016.0,464.0,1910.0,566.0,517.0,199.0,6506.0,1339.0,0.0,0.0,02/23/2021,12/01/2019,12/31/2019
2020,10,2,1,7,2230,1125.0,16.0,355.0,59.0,4.0,15.0,24.0,21.0,19.0,18.0,141.0,46.0,202.0,185.0,02/23/2021,10/01/2020,10/31/2020
2020,9,1,3,2,20,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,02/23/2021,09/01/2020,09/30/2020
2019,9,1,3,3,12,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,02/23/2021,09/01/2019,09/30/2019
2019,3,2,4,8,5280,2915.0,68.0,857.0,158.0,41.0,64.0,144.0,47.0,114.0,28.0,659.0,185.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
2020,3,2,4,7,4716,2524.0,53.0,676.0,124.0,4.0,64.0,120.0,40.0,70.0,26.0,570.0,134.0,159.0,152.0,02/23/2021,03/01/2020,03/31/2020
2020,11,2,6,8,430,211.0,4.0,50.0,12.0,4.0,4.0,13.0,4.0,4.0,4.0,41.0,12.0,34.0,33.0,02/23/2021,11/01/2020,11/30/2020
2019,9,1,4,10,2737,1570.0,27.0,285.0,53.0,93.0,28.0,68.0,24.0,54.0,16.0,393.0,126.0,0.0,0.0,02/23/2021,09/01/2019,09/30/2019
2020,11,2,5,5,2113,1215.0,14.0,320.0,40.0,0.0,10.0,20.0,11.0,4.0,130.0,167.0,30.0,80.0,72.0,02/23/2021,11/01/2020,11/30/2020
2020,11,2,5,10,83877,43130.0,330.0,3384.0,636.0,4282.0,518.0,1568.0,476.0,508.0,625.0,9767.0,3010.0,8365.0,7278.0,02/23/2021,11/01/2020,11/30/2020
2020,7,1,6,4,69,37.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,02/23/2021,07/01/2020,07/31/2020
2020,1,1,4,4,354,235.0,4.0,16.0,19.0,0.0,4.0,4.0,0.0,4.0,10.0,54.0,4.0,0.0,0.0,02/23/2021,01/01/2020,01/31/2020
2020,9,1,5,5,2498,1505.0,29.0,206.0,75.0,0.0,16.0,12.0,18.0,16.0,146.0,335.0,37.0,61.0,42.0,02/23/2021,09/01/2020,09/30/2020
2019,4,2,3,8,752,410.0,4.0,156.0,28.0,4.0,4.0,4.0,11.0,11.0,4.0,77.0,39.0,0.0,0.0,02/23/2021,04/01/2019,04/30/2019
2020,5,1,6,3,30,10.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,02/23/2021,05/01/2020,05/31/2020
2019,3,1,2,1,32,16.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
2019,1,1,3,4,53,29.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,02/23/2021,01/01/2019,01/31/2019
2020,1,1,5,10,44887,25516.0,306.0,3718.0,513.0,1632.0,763.0,1518.0,496.0,589.0,285.0,7986.0,1565.0,0.0,0.0,02/23/2021,01/01/2020,01/31/2020
2020,11,2,2,10,376,179.0,4.0,14.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,26.0,12.0,55.0,52.0,02/23/2021,11/01/2020,11/30/2020
2020,10,1,1,10,3413,1785.0,4.0,231.0,64.0,134.0,37.0,53.0,23.0,36.0,11.0,418.0,120.0,262.0,235.0,02/23/2021,10/01/2020,10/31/2020
2019,11,1,5,1,471,390.0,4.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,53.0,4.0,4.0,0.0,0.0,02/23/2021,11/01/2019,11/30/2019
2020,12,2,4,7,6193,2996.0,54.0,731.0,151.0,11.0,30.0,93.0,39.0,69.0,95.0,551.0,121.0,646.0,606.0,02/23/2021,12/01/2020,12/31/2020
2019,9,1,4,9,4499,2492.0,42.0,655.0,120.0,73.0,38.0,117.0,35.0,87.0,20.0,639.0,181.0,0.0,0.0,02/23/2021,09/01/2019,09/30/2019
2020,12,2,1,2,48,26.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,02/23/2021,12/01/2020,12/31/2020
2020,1,1,5,4,858,556.0,4.0,84.0,26.0,0.0,29.0,4.0,4.0,4.0,27.0,103.0,17.0,0.0,0.0,02/23/2021,01/01/2020,01/31/2020
2019,4,1,4,5,835,496.0,4.0,54.0,38.0,0.0,4.0,4.0,12.0,18.0,15.0,169.0,21.0,0.0,0.0,02/23/2021,04/01/2019,04/30/2019
2020,5,2,6,4,46,18.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,02/23/2021,05/01/2020,05/31/2020
2020,2,1,2,1,24,16.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,02/23/2021,02/01/2020,02/29/2020
2020,10,1,2,6,261,132.0,4.0,13.0,11.0,0.0,4.0,4.0,0.0,4.0,4.0,23.0,4.0,30.0,28.0,02/23/2021,10/01/2020,10/31/2020
2019,4,1,2,5,81,45.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,12.0,4.0,0.0,0.0,02/23/2021,04/01/2019,04/30/2019
2020,3,2,3,2,12,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02/23/2021,03/01/2020,03/31/2020
2019,6,2,2,10,187,106.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,33.0,12.0,0.0,0.0,02/23/2021,06/01/2019,06/30/2019
2019,10,2,6,9,262,147.0,4.0,28.0,4.0,10.0,4.0,17.0,4.0,4.0,0.0,36.0,4.0,0.0,0.0,02/23/2021,10/01/2019,10/31/2019
2020,4,2,5,5,1753,1028.0,21.0,285.0,34.0,0.0,25.0,16.0,10.0,10.0,30.0,169.0,30.0,50.0,45.0,02/23/2021,04/01/2020,04/30/2020
2020,9,2,6,9,286,152.0,4.0,33.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,39.0,4.0,14.0,12.0,02/23/2021,09/01/2020,09/30/2020
2019,2,1,1,3,122,70.0,0.0,20.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
2019,3,1,3,6,315,175.0,4.0,59.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,39.0,14.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
2019,4,1,3,1,37,29.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,02/23/2021,04/01/2019,04/30/2019
2019,4,2,6,5,69,33.0,0.0,12.0,4.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,02/23/2021,04/01/2019,04/30/2019
2019,9,1,4,1,352,282.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,38.0,4.0,4.0,0.0,0.0,02/23/2021,09/01/2019,09/30/2019
2020,3,2,1,6,964,531.0,4.0,218.0,30.0,4.0,13.0,4.0,4.0,4.0,4.0,67.0,17.0,33.0,31.0,02/23/2021,03/01/2020,03/31/2020
2020,8,2,1,8,4722,2130.0,26.0,404.0,114.0,41.0,38.0,37.0,32.0,39.0,19.0,269.0,76.0,763.0,734.0,02/23/2021,08/01/2020,08/31/2020
2020,1,1,5,9,46026,25647.0,410.0,6124.0,822.0,966.0,664.0,2143.0,626.0,537.0,218.0,6519.0,1350.0,0.0,0.0,02/23/2021,01/01/2020,01/31/2020
2020,1,2,4,6,1844,1051.0,18.0,300.0,55.0,4.0,40.0,16.0,17.0,24.0,12.0,241.0,66.0,0.0,0.0,02/23/2021,01/01/2020,01/31/2020
2020,2,1,2,10,128,74.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,22.0,4.0,0.0,0.0,02/23/2021,02/01/2020,02/29/2020
2019,6,2,3,10,1931,1117.0,12.0,131.0,35.0,133.0,37.0,30.0,16.0,15.0,13.0,273.0,119.0,0.0,0.0,02/23/2021,06/01/2019,06/30/2019
2020,11,2,4,8,7016,3534.0,78.0,805.0,196.0,51.0,47.0,123.0,39.0,107.0,32.0,794.0,187.0,537.0,486.0,02/23/2021,11/01/2020,11/30/2020
2020,3,1,6,9,426,235.0,4.0,36.0,4.0,4.0,4.0,17.0,4.0,4.0,4.0,69.0,11.0,15.0,15.0,02/23/2021,03/01/2020,03/31/2020
2019,11,1,4,4,357,227.0,4.0,26.0,15.0,0.0,4.0,4.0,4.0,4.0,18.0,47.0,4.0,0.0,0.0,02/23/2021,11/01/2019,11/30/2019
2019,9,2,1,4,130,80.0,4.0,26.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,02/23/2021,09/01/2019,09/30/2019
2019,8,2,5,10,57657,33306.0,334.0,3711.0,504.0,3659.0,552.0,1667.0,472.0,506.0,551.0,9633.0,2762.0,0.0,0.0,02/23/2021,08/01/2019,08/31/2019
2020,10,1,1,8,4808,2347.0,24.0,517.0,165.0,27.0,34.0,45.0,35.0,37.0,21.0,435.0,108.0,519.0,494.0,02/23/2021,10/01/2020,10/31/2020
2019,10,1,4,4,336,212.0,4.0,23.0,14.0,0.0,4.0,4.0,4.0,4.0,11.0,52.0,4.0,0.0,0.0,02/23/2021,10/01/2019,10/31/2019
2019,7,2,4,1,260,219.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,25.0,4.0,0.0,0.0,0.0,02/23/2021,07/01/2019,07/31/2019
2019,7,1,5,8,33834,18639.0,242.0,6211.0,735.0,228.0,216.0,1298.0,321.0,278.0,160.0,4806.0,700.0,0.0,0.0,02/23/2021,07/01/2019,07/31/2019
2021,1,2,6,3,24,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,02/23/2021,01/01/2021,01/31/2021
2019,7,2,4,8,4611,2551.0,56.0,783.0,138.0,44.0,31.0,120.0,35.0,103.0,18.0,570.0,162.0,0.0,0.0,02/23/2021,07/01/2019,07/31/2019
2019,3,2,6,1,61,45.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
2019,1,1,6,10,207,118.0,0.0,4.0,4.0,4.0,4.0,10.0,4.0,4.0,4.0,47.0,4.0,0.0,0.0,02/23/2021,01/01/2019,01/31/2019
2020,11,1,2,3,26,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,02/23/2021,11/01/2020,11/30/2020
2021,1,2,2,4,44,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,4.0,02/23/2021,01/01/2021,01/31/2021
